Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Mode_of_Payment,Product_Name,Service,Product_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Customer_Type,Order_Channel,Invoice_Num_Int,actual_billing_amnt
INV-14436,CUST-5177,SRV-731,2024-04-13,Paid,Check,Headphones,Consultation,Electronics,9,557.83,5871.87,6839.84,6839.84,0.0,652.43,0.095,410.14,0.0,VIP,Mobile App,14436,6839.84
INV-14437,CUST-4831,SRV-159,2025-01-07,Partially Paid,Credit Card,Organic Coffee,Maintenance,Food & Beverage,5,22.77,172.5,156.55,85.31,71.24,34.5,0.132,12.98,51.7,Regular,Marketplace,14437,156.55
INV-14438,CUST-9317,SRV-355,2024-12-02,Paid,Digital Wallet,Tools,Standard Shipping,Automotive,1,28.24,218.95,263.33,263.33,0.0,218.95,0.129,16.14,0.0,VIP,Online,14438,263.33
INV-14439,CUST-9651,SRV-156,2023-12-28,Paid,Debit Card,T-Shirt,Installation,Clothing,8,14.35,124.8,143.65,143.65,0.0,15.6,0.115,4.5,0.0,Regular,Mobile App,14439,143.65
INV-14440,CUST-3197,SRV-457,2024-10-23,Paid,Check,Snack Pack,Standard Shipping,Food & Beverage,2,7.83,60.66,69.98,69.98,0.0,30.33,0.129,1.49,0.0,Regular,Phone,14440,69.98
INV-14441,CUST-3160,SRV-511,2024-08-31,Overdue,Cash,Sofa,Warranty,Home & Garden,6,93.33,1166.58,1313.59,0.0,1313.59,194.43,0.08,53.68,0.0,Regular,In-Store,14441,1313.59
INV-14442,CUST-9537,SRV-768,2024-12-29,Paid,Digital Wallet,Tires,Consultation,Automotive,2,27.66,288.14,278.33,278.33,0.0,144.07,0.096,13.46,50.93,New,In-Store,14442,278.33
INV-14443,CUST-4111,SRV-180,2024-06-15,Paid,Check,Cookbook,Installation,Books,9,53.91,441.9,523.77,523.77,0.0,49.1,0.122,27.96,0.0,Premium,Mobile App,14443,523.77
INV-14444,CUST-1668,SRV-342,2024-12-05,Overdue,PayPal,Spice Set,Express Delivery,Food & Beverage,2,2.42,18.76,22.48,0.0,22.48,9.38,0.129,1.3,0.0,New,Mobile App,14444,22.48
INV-14445,CUST-4592,SRV-313,2024-08-07,Paid,Digital Wallet,Face Cream,Consultation,Beauty,6,69.66,616.44,685.78,685.78,0.0,102.74,0.113,33.58,33.9,Corporate,Mobile App,14445,685.78
INV-14446,CUST-3201,SRV-332,2025-04-27,Paid,Digital Wallet,Energy Drink,Maintenance,Food & Beverage,9,15.21,262.26,290.97,290.97,0.0,29.14,0.058,13.5,0.0,Corporate,Online,14446,290.97
INV-14447,CUST-7189,SRV-975,2025-08-02,Pending,Credit Card,Tablet,Consultation,Electronics,10,2564.68,18450.9,21977.31,0.0,21977.31,1845.09,0.139,961.73,0.0,New,Online,14447,21977.31
INV-14448,CUST-7038,SRV-328,2025-08-12,Paid,Credit Card,Spice Set,Warranty,Food & Beverage,10,33.88,372.3,376.25,376.25,0.0,37.23,0.091,23.42,53.35,Regular,Mobile App,14448,376.25
INV-14449,CUST-8960,SRV-903,2023-09-11,Paid,Debit Card,Garden Tool,Consultation,Home & Garden,8,126.99,1015.92,1002.99,1002.99,0.0,126.99,0.125,50.52,190.44,Regular,Online,14449,1002.99
INV-14450,CUST-8141,SRV-284,2025-05-13,Paid,Check,Car Care Products,Warranty,Automotive,9,282.03,2369.97,2767.31,2767.31,0.0,263.33,0.119,115.31,0.0,Corporate,Mobile App,14450,2767.31
INV-14451,CUST-3787,SRV-506,2025-03-12,Partially Paid,Cash,Makeup Kit,Consultation,Beauty,5,32.51,246.3,293.05,123.84,169.21,49.26,0.132,14.24,0.0,Premium,Online,14451,293.05
INV-14452,CUST-9296,SRV-719,2025-05-19,Paid,Bank Transfer,Textbook,Standard Shipping,Books,10,20.48,154.0,175.48,175.48,0.0,15.4,0.133,9.92,8.92,Regular,In-Store,14452,175.48
INV-14453,CUST-4444,SRV-406,2025-08-11,Overdue,Check,Perfume,Installation,Beauty,6,53.46,685.38,769.6,0.0,769.6,114.23,0.078,30.76,0.0,Corporate,Online,14453,769.6
INV-14454,CUST-2581,SRV-514,2024-04-11,Paid,PayPal,Jacket,Consultation,Clothing,7,86.87,1099.56,1142.57,1142.57,0.0,157.08,0.079,28.27,72.13,Premium,Marketplace,14454,1142.57
INV-14455,CUST-8220,SRV-372,2024-01-10,Pending,Check,Jeans,Consultation,Clothing,1,12.84,93.75,110.68,0.0,110.68,93.75,0.137,4.09,0.0,Premium,Mobile App,14455,110.68
INV-14456,CUST-6340,SRV-528,2025-05-03,Paid,Digital Wallet,Gaming Console,Express Delivery,Electronics,9,728.98,12149.73,13484.66,13484.66,0.0,1349.97,0.06,605.95,0.0,Regular,Online,14456,13484.66
INV-14457,CUST-3463,SRV-163,2025-01-04,Paid,Bank Transfer,Lipstick,Standard Shipping,Beauty,9,119.75,1273.95,1124.99,1124.99,0.0,141.55,0.094,60.79,329.5,New,Mobile App,14457,1124.99
INV-14458,CUST-4697,SRV-385,2025-05-30,Pending,PayPal,Skincare Set,Consultation,Beauty,7,60.41,1023.96,938.13,0.0,938.13,146.28,0.059,40.43,186.67,Regular,In-Store,14458,938.13
INV-14459,CUST-5771,SRV-806,2024-10-06,Pending,Debit Card,Face Cream,Warranty,Beauty,8,103.56,958.88,1073.24,0.0,1073.24,119.86,0.108,74.36,63.56,Corporate,In-Store,14459,1073.24
INV-14460,CUST-8915,SRV-225,2025-02-10,Paid,Credit Card,Car Accessories,Standard Shipping,Automotive,10,140.02,1892.1,2149.29,2149.29,0.0,189.21,0.074,117.17,0.0,Corporate,Mobile App,14460,2149.29
INV-14461,CUST-5182,SRV-654,2025-07-02,Paid,Credit Card,Shampoo,Warranty,Beauty,2,5.42,86.0,77.94,77.94,0.0,43.0,0.063,3.4,16.88,Regular,Online,14461,77.94
INV-14462,CUST-1581,SRV-410,2025-07-31,Partially Paid,Check,Biography,Express Delivery,Books,6,29.33,329.58,367.78,226.11,141.67,54.93,0.089,8.87,0.0,Premium,Online,14462,367.78
INV-14463,CUST-6629,SRV-669,2023-11-25,Paid,Bank Transfer,Protein Bar,Warranty,Food & Beverage,3,6.95,138.96,156.38,156.38,0.0,46.32,0.05,10.47,0.0,Regular,Marketplace,14463,156.38
INV-14464,CUST-2066,SRV-686,2024-08-24,Paid,Bank Transfer,Sweater,Warranty,Clothing,2,15.81,225.8,248.14,248.14,0.0,112.9,0.07,6.53,0.0,Regular,Marketplace,14464,248.14
INV-14465,CUST-2848,SRV-406,2024-09-03,Paid,Debit Card,Camera,Standard Shipping,Electronics,9,167.46,1708.74,1765.11,1765.11,0.0,189.86,0.098,71.4,182.49,Corporate,Online,14465,1765.11
INV-14466,CUST-2225,SRV-281,2024-08-16,Pending,Credit Card,Dress,Express Delivery,Clothing,7,180.77,1238.16,1512.04,0.0,1512.04,176.88,0.146,93.11,0.0,Regular,Online,14466,1512.04
INV-14467,CUST-3620,SRV-168,2024-02-10,Paid,Check,Sweater,Consultation,Clothing,10,77.25,594.2,666.4,666.4,0.0,59.42,0.13,31.36,36.41,Corporate,Online,14467,666.4
INV-14468,CUST-9284,SRV-703,2024-12-01,Pending,PayPal,Perfume,Express Delivery,Beauty,8,87.13,907.6,1036.61,0.0,1036.61,113.45,0.096,41.88,0.0,Premium,In-Store,14468,1036.61
INV-14469,CUST-1354,SRV-663,2025-04-30,Pending,Bank Transfer,Tennis Racket,Express Delivery,Sports,1,22.65,154.05,182.9,0.0,182.9,154.05,0.147,6.2,0.0,Regular,Online,14469,182.9
INV-14470,CUST-5897,SRV-810,2023-11-24,Paid,Digital Wallet,Textbook,Standard Shipping,Books,10,63.77,458.8,538.75,538.75,0.0,45.88,0.139,16.18,0.0,Corporate,Online,14470,538.75
INV-14471,CUST-5757,SRV-986,2025-06-01,Paid,PayPal,Yoga Mat,Express Delivery,Sports,9,142.42,1039.59,1094.17,1094.17,0.0,115.51,0.137,25.23,113.07,Regular,Mobile App,14471,1094.17
INV-14472,CUST-9649,SRV-892,2024-11-18,Partially Paid,Check,Jeans,Express Delivery,Clothing,4,53.0,746.52,625.47,116.53,508.94,186.63,0.071,30.51,204.56,Regular,Phone,14472,625.47
INV-14473,CUST-9071,SRV-243,2024-04-02,Pending,Check,Car Accessories,Consultation,Automotive,10,34.01,500.2,572.77,0.0,572.77,50.02,0.068,38.56,0.0,Regular,Online,14473,572.77
INV-14474,CUST-3487,SRV-178,2024-01-02,Paid,Debit Card,T-Shirt,Support,Clothing,10,21.98,205.4,234.15,234.15,0.0,20.54,0.107,6.77,0.0,Premium,Mobile App,14474,234.15
INV-14475,CUST-4385,SRV-147,2025-05-11,Paid,Debit Card,Jeans,Support,Clothing,10,34.48,302.5,353.24,353.24,0.0,30.25,0.114,16.26,0.0,Corporate,Online,14475,353.24
INV-14476,CUST-9358,SRV-256,2025-04-01,Cancelled,Cash,Car Care Products,Consultation,Automotive,9,250.67,2387.34,2414.81,0.0,2414.81,265.26,0.105,85.84,309.04,Corporate,In-Store,14476,2414.81
INV-14477,CUST-9885,SRV-354,2024-09-16,Paid,Bank Transfer,Tablet,Support,Electronics,9,1695.01,17842.23,20599.56,20599.56,0.0,1982.47,0.095,1062.32,0.0,Regular,In-Store,14477,20599.56
INV-14478,CUST-1843,SRV-282,2024-06-16,Pending,Bank Transfer,Bicycle,Installation,Sports,5,22.53,321.9,357.52,0.0,357.52,64.38,0.07,13.09,0.0,Premium,Online,14478,357.52
INV-14479,CUST-5478,SRV-128,2025-08-11,Paid,Digital Wallet,Bedding Set,Maintenance,Home & Garden,8,20.23,311.28,338.49,338.49,0.0,38.91,0.065,6.98,0.0,New,Mobile App,14479,338.49
INV-14480,CUST-3505,SRV-755,2024-05-30,Overdue,PayPal,Laptop,Installation,Electronics,8,694.99,6435.12,7558.23,2543.83,5014.4,804.39,0.108,428.12,0.0,Corporate,Mobile App,14480,7558.23
INV-14481,CUST-7416,SRV-465,2025-02-06,Overdue,PayPal,Car Accessories,Consultation,Automotive,9,162.81,2669.04,2579.49,0.0,2579.49,296.56,0.061,62.04,314.4,New,Online,14481,2579.49
INV-14482,CUST-8449,SRV-680,2024-03-14,Paid,Digital Wallet,Plant Pot,Express Delivery,Home & Garden,4,70.22,595.08,679.28,679.28,0.0,148.77,0.118,13.98,0.0,Premium,Mobile App,14482,679.28
INV-14483,CUST-7189,SRV-517,2023-12-01,Paid,Check,Tennis Racket,Consultation,Sports,7,92.05,902.44,1027.06,1027.06,0.0,128.92,0.102,32.57,0.0,Premium,Online,14483,1027.06
INV-14484,CUST-3013,SRV-150,2025-01-10,Overdue,Cash,Headphones,Standard Shipping,Electronics,2,56.18,1101.66,1191.5,0.0,1191.5,550.83,0.051,33.66,0.0,Corporate,In-Store,14484,1191.5
INV-14485,CUST-7176,SRV-459,2025-02-18,Paid,Debit Card,Shampoo,Express Delivery,Beauty,3,43.86,402.39,473.68,473.68,0.0,134.13,0.109,27.43,0.0,Regular,In-Store,14485,473.68
INV-14486,CUST-5445,SRV-646,2025-02-11,Paid,Bank Transfer,Gym Equipment,Consultation,Sports,7,88.41,1550.99,1680.6,1680.6,0.0,221.57,0.057,41.2,0.0,Regular,In-Store,14486,1680.6
INV-14487,CUST-3129,SRV-542,2025-07-02,Partially Paid,Debit Card,Biography,Support,Books,1,7.68,54.47,65.14,18.71,46.43,54.47,0.141,2.99,0.0,Corporate,In-Store,14487,65.14
INV-14488,CUST-1574,SRV-576,2024-12-26,Paid,PayPal,Bicycle,Warranty,Sports,5,32.08,401.05,441.31,441.31,0.0,80.21,0.08,8.18,0.0,Regular,Mobile App,14488,441.31
INV-14489,CUST-2805,SRV-811,2025-07-23,Paid,Check,Textbook,Express Delivery,Books,5,52.88,352.5,428.22,428.22,0.0,70.5,0.15,22.84,0.0,Regular,In-Store,14489,428.22
INV-14490,CUST-5730,SRV-737,2024-11-09,Overdue,PayPal,Fiction Novel,Support,Books,9,38.98,314.37,274.01,45.44,228.57,34.93,0.124,6.67,86.01,Premium,Marketplace,14490,274.01
INV-14491,CUST-3493,SRV-490,2024-04-03,Partially Paid,Cash,Dining Table,Standard Shipping,Home & Garden,1,34.51,236.35,282.96,134.62,148.34,236.35,0.146,12.1,0.0,Premium,Online,14491,282.96
INV-14492,CUST-3310,SRV-132,2024-09-18,Paid,Credit Card,Yoga Mat,Standard Shipping,Sports,2,8.33,90.56,97.19,97.19,0.0,45.28,0.092,6.56,8.26,Regular,Mobile App,14492,97.19
INV-14493,CUST-9941,SRV-194,2024-06-19,Paid,PayPal,Protein Bar,Warranty,Food & Beverage,5,6.95,49.3,59.67,59.67,0.0,9.86,0.141,3.42,0.0,Regular,Marketplace,14493,59.67
INV-14494,CUST-2691,SRV-893,2024-03-20,Pending,Digital Wallet,Shoes,Installation,Clothing,9,43.39,417.24,488.11,0.0,488.11,46.36,0.104,27.48,0.0,Regular,In-Store,14494,488.11
INV-14495,CUST-8080,SRV-338,2024-09-18,Paid,Bank Transfer,Protein Bar,Standard Shipping,Food & Beverage,9,48.22,368.1,432.56,432.56,0.0,40.9,0.131,16.24,0.0,New,Marketplace,14495,432.56
INV-14496,CUST-8645,SRV-392,2024-08-09,Partially Paid,Digital Wallet,Organic Coffee,Installation,Food & Beverage,8,8.1,106.64,121.19,24.13,97.06,13.33,0.076,6.45,0.0,VIP,In-Store,14496,121.19
INV-14497,CUST-1423,SRV-552,2023-11-18,Partially Paid,Bank Transfer,Dining Table,Express Delivery,Home & Garden,7,98.92,1648.71,1566.36,1112.93,453.43,235.53,0.06,47.32,228.59,Corporate,Online,14497,1566.36
INV-14498,CUST-8401,SRV-562,2025-07-14,Partially Paid,Debit Card,Tablet,Consultation,Electronics,2,129.23,1076.9,1286.94,214.96,1071.98,538.45,0.12,80.81,0.0,Regular,Online,14498,1286.94
INV-14499,CUST-7027,SRV-677,2023-10-07,Cancelled,Digital Wallet,Motor Oil,Express Delivery,Automotive,9,147.11,1793.97,2013.48,0.0,2013.48,199.33,0.082,72.4,0.0,Regular,Online,14499,2013.48
INV-14500,CUST-3456,SRV-169,2023-09-07,Pending,Bank Transfer,Energy Drink,Consultation,Food & Beverage,9,24.46,254.79,246.07,0.0,246.07,28.31,0.096,15.95,49.13,Corporate,Phone,14500,246.07
INV-14501,CUST-4352,SRV-942,2025-04-21,Overdue,Check,Plant Pot,Support,Home & Garden,4,101.44,838.36,1000.23,0.0,1000.23,209.59,0.121,60.43,0.0,Premium,Mobile App,14501,1000.23
INV-14502,CUST-8977,SRV-853,2025-07-31,Paid,Credit Card,Kitchen Appliance,Standard Shipping,Home & Garden,8,332.57,2703.84,2378.92,2378.92,0.0,337.98,0.123,137.07,794.56,Regular,Online,14502,2378.92
INV-14503,CUST-4100,SRV-513,2024-01-15,Pending,Bank Transfer,Running Shoes,Support,Sports,4,14.24,171.56,196.23,0.0,196.23,42.89,0.083,10.43,0.0,Regular,In-Store,14503,196.23
INV-14504,CUST-5132,SRV-429,2024-10-29,Paid,Digital Wallet,Technical Manual,Consultation,Books,3,6.88,60.36,63.49,63.49,0.0,20.12,0.114,3.87,7.62,VIP,In-Store,14504,63.49
INV-14505,CUST-5717,SRV-612,2025-03-26,Cancelled,Debit Card,Gaming Console,Maintenance,Electronics,6,536.87,7064.04,7285.21,0.0,7285.21,1177.34,0.076,262.86,578.56,VIP,Online,14505,7285.21
INV-14506,CUST-4618,SRV-777,2024-12-10,Paid,Check,Dress,Maintenance,Clothing,3,40.34,517.2,588.87,588.87,0.0,172.4,0.078,31.33,0.0,Regular,In-Store,14506,588.87
INV-14507,CUST-3918,SRV-775,2024-06-09,Pending,Debit Card,Garden Tool,Support,Home & Garden,5,267.36,2088.75,2497.4,0.0,2497.4,417.75,0.128,141.29,0.0,Regular,In-Store,14507,2497.4
INV-14508,CUST-6515,SRV-339,2025-06-07,Pending,Check,Wine Bottle,Maintenance,Food & Beverage,2,1.68,25.82,21.96,0.0,21.96,12.91,0.065,1.27,6.81,VIP,Mobile App,14508,21.96
INV-14509,CUST-6406,SRV-493,2023-09-09,Pending,Digital Wallet,Dining Table,Express Delivery,Home & Garden,5,70.36,1303.05,1412.66,0.0,1412.66,260.61,0.054,39.25,0.0,Regular,Phone,14509,1412.66
INV-14510,CUST-4125,SRV-575,2025-03-04,Paid,Cash,Laptop,Warranty,Electronics,9,657.36,5869.26,6788.03,6788.03,0.0,652.14,0.112,261.41,0.0,Corporate,Marketplace,14510,6788.03
INV-14511,CUST-6932,SRV-434,2024-09-13,Pending,Debit Card,Headphones,Consultation,Electronics,10,535.39,4182.7,4089.73,0.0,4089.73,418.27,0.128,301.06,929.42,Regular,Mobile App,14511,4089.73
INV-14512,CUST-5911,SRV-373,2025-08-01,Paid,Cash,Jeans,Standard Shipping,Clothing,7,59.87,1197.35,1307.82,1307.82,0.0,171.05,0.05,50.6,0.0,Regular,Online,14512,1307.82
INV-14513,CUST-5172,SRV-101,2024-09-29,Pending,Check,Running Shoes,Installation,Sports,2,36.1,582.26,589.25,0.0,589.25,291.13,0.062,16.41,45.52,Corporate,Phone,14513,589.25
INV-14514,CUST-7106,SRV-163,2023-11-22,Paid,Check,Smartphone,Express Delivery,Electronics,3,159.84,1289.01,1530.41,1530.41,0.0,429.67,0.124,81.56,0.0,Premium,Phone,14514,1530.41
INV-14515,CUST-9851,SRV-422,2025-02-04,Pending,Credit Card,Dress,Express Delivery,Clothing,8,25.14,465.52,503.81,0.0,503.81,58.19,0.054,13.15,0.0,Corporate,Online,14515,503.81
INV-14516,CUST-2525,SRV-153,2025-08-10,Paid,Check,Shoes,Maintenance,Clothing,10,91.8,778.0,772.68,772.68,0.0,77.8,0.118,60.56,157.68,Regular,Mobile App,14516,772.68
INV-14517,CUST-9850,SRV-190,2024-06-30,Pending,Cash,Technical Manual,Installation,Books,2,13.4,119.64,137.62,0.0,137.62,59.82,0.112,4.58,0.0,Premium,Mobile App,14517,137.62
INV-14518,CUST-2420,SRV-597,2024-10-24,Paid,Debit Card,Fiction Novel,Consultation,Books,2,11.98,103.24,122.56,122.56,0.0,51.62,0.116,7.34,0.0,Regular,Phone,14518,122.56
INV-14519,CUST-8127,SRV-807,2024-12-03,Pending,Cash,Laptop,Consultation,Electronics,5,187.36,1319.45,1607.54,0.0,1607.54,263.89,0.142,100.73,0.0,Corporate,In-Store,14519,1607.54
INV-14520,CUST-1448,SRV-516,2024-05-29,Paid,Check,Perfume,Express Delivery,Beauty,1,10.91,97.43,94.47,94.47,0.0,97.43,0.112,3.05,16.92,Regular,Phone,14520,94.47
INV-14521,CUST-4351,SRV-724,2024-12-13,Pending,Check,Lamp,Consultation,Home & Garden,3,22.23,148.2,176.2,0.0,176.2,49.4,0.15,5.77,0.0,Premium,Online,14521,176.2
INV-14522,CUST-7973,SRV-555,2023-11-16,Paid,Digital Wallet,Plant Pot,Maintenance,Home & Garden,10,132.89,1725.9,1658.75,1658.75,0.0,172.59,0.077,36.48,236.52,Regular,Online,14522,1658.75
INV-14523,CUST-3704,SRV-416,2025-06-10,Partially Paid,Cash,Organic Coffee,Warranty,Food & Beverage,4,2.43,22.96,27.04,20.87,6.17,5.74,0.106,1.65,0.0,Corporate,Online,14523,27.04
INV-14524,CUST-1995,SRV-828,2025-07-23,Paid,Digital Wallet,Kitchen Appliance,Consultation,Home & Garden,3,71.31,848.94,811.48,811.48,0.0,282.98,0.084,19.28,128.05,Corporate,Marketplace,14524,811.48
INV-14525,CUST-5189,SRV-427,2025-08-06,Paid,Credit Card,Laptop,Installation,Electronics,7,665.7,10566.64,11660.79,11660.79,0.0,1509.52,0.063,428.45,0.0,Premium,In-Store,14525,11660.79
INV-14526,CUST-5758,SRV-440,2025-06-25,Pending,Digital Wallet,Bedding Set,Warranty,Home & Garden,9,70.4,502.83,612.73,0.0,612.73,55.87,0.14,39.5,0.0,Regular,In-Store,14526,612.73
INV-14527,CUST-2574,SRV-963,2025-01-11,Cancelled,Cash,Garden Tool,Standard Shipping,Home & Garden,3,65.18,645.3,659.61,0.0,659.61,215.1,0.101,25.05,75.92,Regular,Online,14527,659.61
INV-14528,CUST-4414,SRV-121,2025-05-22,Partially Paid,Check,Plant Pot,Support,Home & Garden,8,243.72,2119.28,1948.72,1664.21,284.51,264.91,0.115,69.01,483.29,Premium,Online,14528,1948.72
INV-14529,CUST-6951,SRV-509,2024-05-25,Paid,Cash,Skincare Set,Support,Beauty,1,11.21,147.47,162.09,162.09,0.0,147.47,0.076,3.41,0.0,Regular,Mobile App,14529,162.09
INV-14530,CUST-2293,SRV-697,2024-12-29,Pending,Check,Sports Jersey,Express Delivery,Sports,10,339.48,2357.5,2779.65,0.0,2779.65,235.75,0.144,82.67,0.0,New,Phone,14530,2779.65
INV-14531,CUST-3295,SRV-873,2025-08-06,Paid,Bank Transfer,Smart TV,Installation,Electronics,5,259.62,3371.7,3208.44,3208.44,0.0,674.34,0.077,189.34,612.22,Regular,Mobile App,14531,3208.44
INV-14532,CUST-5667,SRV-697,2024-06-30,Overdue,Bank Transfer,Yoga Mat,Express Delivery,Sports,9,86.94,776.25,905.42,0.0,905.42,86.25,0.112,42.23,0.0,Regular,Marketplace,14532,905.42
INV-14533,CUST-7722,SRV-859,2024-04-15,Pending,Bank Transfer,Gaming Console,Installation,Electronics,10,2274.51,17231.1,20202.86,0.0,20202.86,1723.11,0.132,697.25,0.0,Regular,In-Store,14533,20202.86
INV-14534,CUST-7223,SRV-827,2024-06-21,Cancelled,Cash,Jacket,Express Delivery,Clothing,9,70.74,1055.79,874.03,0.0,874.03,117.31,0.067,63.58,316.08,VIP,Mobile App,14534,874.03
INV-14535,CUST-6697,SRV-204,2024-02-19,Paid,Bank Transfer,T-Shirt,Maintenance,Clothing,9,154.44,1119.15,1236.15,1236.15,0.0,124.35,0.138,47.98,85.42,New,Online,14535,1236.15
INV-14536,CUST-7043,SRV-499,2024-04-19,Overdue,Credit Card,Motor Oil,Standard Shipping,Automotive,1,30.07,375.9,379.97,66.19,313.78,375.9,0.08,22.84,48.84,Corporate,In-Store,14536,379.97
INV-14537,CUST-6982,SRV-957,2024-08-06,Paid,Debit Card,Tools,Installation,Automotive,2,22.77,255.84,294.9,294.9,0.0,127.92,0.089,16.29,0.0,Premium,Phone,14537,294.9
INV-14538,CUST-4197,SRV-839,2025-07-30,Overdue,PayPal,Motor Oil,Installation,Automotive,8,213.98,2815.52,3102.95,0.0,3102.95,351.94,0.076,73.45,0.0,Corporate,In-Store,14538,3102.95
INV-14539,CUST-7443,SRV-869,2024-07-23,Paid,Credit Card,Spice Set,Installation,Food & Beverage,1,1.69,22.89,25.53,25.53,0.0,22.89,0.074,0.95,0.0,Regular,In-Store,14539,25.53
INV-14540,CUST-7697,SRV-570,2025-04-10,Partially Paid,Bank Transfer,Tools,Express Delivery,Automotive,10,243.16,3575.9,4081.86,1148.14,2933.72,357.59,0.068,262.8,0.0,Regular,In-Store,14540,4081.86
INV-14541,CUST-3820,SRV-615,2024-07-23,Paid,Credit Card,Dress,Warranty,Clothing,3,31.3,440.82,494.07,494.07,0.0,146.94,0.071,21.95,0.0,Premium,In-Store,14541,494.07
INV-14542,CUST-4535,SRV-328,2025-08-20,Paid,Credit Card,Biography,Consultation,Books,1,2.64,18.1,22.13,22.13,0.0,18.1,0.146,1.39,0.0,Corporate,Online,14542,22.13
INV-14543,CUST-5632,SRV-864,2024-08-11,Overdue,Cash,Smartphone,Installation,Electronics,9,1943.68,15184.98,17523.3,0.0,17523.3,1687.22,0.128,394.64,0.0,Corporate,Phone,14543,17523.3
INV-14544,CUST-9849,SRV-742,2025-06-17,Overdue,Check,Camera,Consultation,Electronics,7,248.29,1839.18,2166.42,0.0,2166.42,262.74,0.135,78.95,0.0,New,Marketplace,14544,2166.42
INV-14545,CUST-8402,SRV-500,2024-07-13,Paid,Debit Card,Car Parts,Express Delivery,Automotive,7,173.6,2480.03,2728.37,2728.37,0.0,354.29,0.07,74.74,0.0,Premium,Online,14545,2728.37
INV-14546,CUST-2613,SRV-736,2025-06-07,Paid,Credit Card,Sofa,Warranty,Home & Garden,4,109.9,879.2,1024.44,1024.44,0.0,219.8,0.125,35.34,0.0,New,Online,14546,1024.44
INV-14547,CUST-1725,SRV-600,2024-02-13,Paid,Bank Transfer,Protein Bar,Warranty,Food & Beverage,3,16.4,140.16,162.84,162.84,0.0,46.72,0.117,6.28,0.0,Corporate,Phone,14547,162.84
INV-14548,CUST-7737,SRV-461,2025-08-13,Pending,Debit Card,Protein Bar,Standard Shipping,Food & Beverage,7,16.15,115.36,108.57,0.0,108.57,16.48,0.14,3.4,26.34,Regular,Online,14548,108.57
INV-14549,CUST-5180,SRV-934,2024-08-16,Partially Paid,Cash,Snack Pack,Installation,Food & Beverage,5,9.37,158.8,175.45,76.87,98.58,31.76,0.059,7.28,0.0,Regular,In-Store,14549,175.45
INV-14550,CUST-1422,SRV-692,2025-05-05,Pending,Credit Card,Makeup Kit,Warranty,Beauty,9,161.03,1102.95,1302.2,0.0,1302.2,122.55,0.146,38.22,0.0,Premium,Online,14550,1302.2
INV-14551,CUST-4915,SRV-866,2023-12-31,Pending,PayPal,Perfume,Maintenance,Beauty,7,52.0,1019.62,802.6,0.0,802.6,145.66,0.051,32.22,301.24,Premium,Online,14551,802.6
INV-14552,CUST-9774,SRV-304,2025-03-13,Pending,Cash,Car Parts,Warranty,Automotive,10,121.69,1789.6,2053.85,0.0,2053.85,178.96,0.068,142.56,0.0,Premium,Online,14552,2053.85
INV-14553,CUST-1703,SRV-962,2024-03-20,Pending,PayPal,Smart TV,Maintenance,Electronics,10,782.37,9097.3,10271.71,0.0,10271.71,909.73,0.086,392.04,0.0,Regular,Online,14553,10271.71
INV-14554,CUST-5858,SRV-888,2024-06-04,Paid,PayPal,Jacket,Standard Shipping,Clothing,7,71.88,630.49,708.44,708.44,0.0,90.07,0.114,38.16,32.09,Regular,Online,14554,708.44
INV-14555,CUST-7870,SRV-190,2025-06-09,Pending,Digital Wallet,Tablet,Maintenance,Electronics,9,1439.42,14251.68,16761.03,0.0,16761.03,1583.52,0.101,1069.93,0.0,Corporate,Phone,14555,16761.03
INV-14556,CUST-9565,SRV-826,2025-09-01,Paid,Digital Wallet,Wine Bottle,Support,Food & Beverage,5,27.13,200.95,234.14,234.14,0.0,40.19,0.135,6.06,0.0,Premium,Online,14556,234.14
INV-14557,CUST-3331,SRV-569,2025-04-07,Partially Paid,Cash,Cookbook,Consultation,Books,5,41.86,314.7,375.81,309.81,66.0,62.94,0.133,19.25,0.0,Corporate,Online,14557,375.81
INV-14558,CUST-8170,SRV-931,2024-03-29,Pending,Cash,Laptop,Support,Electronics,10,610.78,6786.5,7845.07,0.0,7845.07,678.65,0.09,447.79,0.0,Premium,Online,14558,7845.07
INV-14559,CUST-5834,SRV-476,2025-06-20,Paid,Cash,Car Accessories,Express Delivery,Automotive,7,65.79,764.96,852.4,852.4,0.0,109.28,0.086,21.65,0.0,Corporate,In-Store,14559,852.4
INV-14560,CUST-4745,SRV-191,2024-12-18,Paid,Check,Textbook,Maintenance,Books,4,33.74,318.28,365.11,365.11,0.0,79.57,0.106,13.09,0.0,Premium,Online,14560,365.11
INV-14561,CUST-1649,SRV-849,2025-06-12,Paid,Debit Card,Gaming Console,Standard Shipping,Electronics,6,1101.08,8217.0,7146.81,7146.81,0.0,1369.5,0.134,283.86,2455.13,Premium,Phone,14561,7146.81
INV-14562,CUST-7637,SRV-288,2024-01-08,Paid,Bank Transfer,Cookbook,Maintenance,Books,4,15.62,107.0,125.33,125.33,0.0,26.75,0.146,2.71,0.0,New,Online,14562,125.33
