Invoice_number,Customer_id,Service_id,Agent_id,Billing_date,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Plan_start_date,Plan_end_date,Zone_area,Data_bought,Data_used,Billing_cycle
INV115353,CUST13953,SVC15952,AGT6103,26-04-2023,Paid,New Connection,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,22-04-2023,21-04-2024,Rural-Zone,5,4.330014350695295,365
INV115354,CUST13954,SVC15953,AGT6104,15-09-2023,Paid,New Connection,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,12-09-2023,10-10-2023,Rural-Zone,30,6.888745189541288,28
INV115355,CUST13955,SVC15954,AGT6105,07-02-2024,Paid,Renewal,Cash,Youth Special,Prepaid,599,107.82,706.8199999999999,706.8199999999999,706.8199999999999,0.0,05-02-2024,04-02-2025,Circle-South,10,0.40809449436396195,365
INV115356,CUST13956,SVC15955,AGT6106,30-07-2024,Paid,New Connection,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,26-07-2024,26-07-2025,Metro-A,5,3.4029326051656428,365
INV115357,CUST13957,SVC15956,AGT6107,14-04-2024,Paid,Recharge,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,10-04-2024,10-04-2025,Metro-B,40,26.816262127612035,365
INV115358,CUST13958,SVC15957,AGT6108,15-01-2023,Paid,Renewal,Credit Card,Corporate Max,Enterprise,12999,2339.8199999999997,15338.82,15338.82,15338.82,0.0,11-01-2023,11-02-2023,Circle-North,1000,349.72049302966144,31
INV115359,CUST13959,SVC15958,AGT6109,18-06-2024,Paid,Renewal,Cash,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,5898.82,0.0,14-06-2024,14-07-2024,Rural-Zone,200,131.00624986956916,30
INV115360,CUST13960,SVC15959,AGT6110,05-01-2023,Paid,Renewal,Debit Card,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,5898.82,0.0,04-01-2023,05-03-2023,Circle-South,200,56.46533390633923,60
INV115361,CUST13961,SVC15960,AGT6111,20-07-2023,Paid,Recharge,Debit Card,Corporate Max,Enterprise,12999,2339.8199999999997,15338.82,15338.82,15338.82,0.0,16-07-2023,13-08-2023,Circle-East,1000,479.22615541757085,28
INV115362,CUST13962,SVC15961,AGT6112,27-01-2023,Paid,Recharge,Credit Card,Corporate Max,Enterprise,12999,2339.8199999999997,15338.82,15338.82,15338.82,0.0,23-01-2023,24-03-2023,Circle-South,1000,375.12697868419286,60
INV115363,CUST13963,SVC15962,AGT6113,28-10-2024,Paid,Recharge,Debit Card,Business Pro,Postpaid,2999,539.8199999999999,3538.8199999999997,3538.8199999999997,3538.8199999999997,0.0,25-10-2024,23-01-2025,Metro-A,100,25.384908990783327,90
INV115364,CUST13964,SVC15963,AGT6114,08-03-2023,Paid,Renewal,Auto Debit,Business Pro,Postpaid,2999,539.8199999999999,3538.8199999999997,3538.8199999999997,3538.8199999999997,0.0,06-03-2023,05-04-2023,Circle-North,100,48.56969890663081,30
INV115365,CUST13965,SVC15964,AGT6115,27-10-2024,Paid,Recharge,Credit Card,Youth Special,Prepaid,599,107.82,706.8199999999999,706.8199999999999,706.8199999999999,0.0,25-10-2024,24-12-2024,Circle-West,10,9.76658216371055,60
INV115366,CUST13966,SVC15965,AGT6116,02-02-2024,Paid,Renewal,Auto Debit,Corporate Elite,Postpaid,3999,719.8199999999999,4718.82,4718.82,4718.82,0.0,29-01-2024,29-03-2024,Circle-North,150,7.262039769789891,60
INV115367,CUST13967,SVC15966,AGT6117,28-10-2024,Paid,New Connection,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,26-10-2024,26-11-2024,Circle-North,40,9.192987673195866,31
INV115368,CUST13968,SVC15967,AGT6118,25-09-2024,Paid,Recharge,Debit Card,Youth Special,Prepaid,599,107.82,706.8199999999999,706.8199999999999,706.8199999999999,0.0,23-09-2024,22-11-2024,Rural-Zone,10,9.632969825461595,60
INV115369,CUST13969,SVC15968,AGT6119,10-07-2023,Pending,Recharge,UPI,Smart Connect,Prepaid,699,125.82,824.8199999999999,824.8199999999999,412.40999999999997,412.40999999999997,06-07-2023,05-07-2024,Rural-Zone,15,12.254201218017661,365
INV115370,CUST13970,SVC15969,AGT6120,06-01-2023,Paid,Renewal,UPI,Business Pro,Postpaid,2999,539.8199999999999,3538.8199999999997,3538.8199999999997,3538.8199999999997,0.0,02-01-2023,02-01-2024,Circle-West,100,91.78275929767962,365
INV115371,CUST13971,SVC15970,AGT6121,15-11-2024,Pending,Recharge,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,11-11-2024,11-11-2025,Rural-Zone,25,23.716309589977655,365
INV115372,CUST13972,SVC15971,AGT6122,29-07-2024,Paid,New Connection,UPI,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,27-07-2024,25-09-2024,Metro-A,5,4.345711363295545,60
INV115373,CUST13973,SVC15972,AGT6123,30-03-2023,Paid,New Connection,Cash,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,5898.82,0.0,28-03-2023,25-04-2023,Metro-A,200,97.72899721326166,28
INV115374,CUST13974,SVC15973,AGT6124,15-06-2023,Paid,New Connection,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,14-06-2023,12-09-2023,Circle-East,25,10.921832134862663,90
INV115375,CUST13975,SVC15974,AGT6125,29-10-2024,Pending,Recharge,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,1179.41,1179.41,26-10-2024,26-10-2025,Circle-East,50,0.6440106726380734,365
INV115376,CUST13976,SVC15975,AGT6126,03-09-2024,Pending,New Connection,Cash,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,02-09-2024,02-09-2025,Circle-South,500,186.09260629270008,365
INV115377,CUST13977,SVC15976,AGT6127,01-08-2023,Pending,Recharge,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,29-07-2023,28-07-2024,Circle-South,25,23.257027774649234,365
INV115378,CUST13978,SVC15977,AGT6128,15-01-2024,Paid,New Connection,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,12-01-2024,09-02-2024,Circle-South,750,698.1070133192568,28
INV115379,CUST13979,SVC15978,AGT6129,15-06-2024,Paid,Recharge,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,13-06-2024,11-09-2024,Circle-North,50,25.408834232785786,90
INV115380,CUST13980,SVC15979,AGT6130,12-12-2023,Paid,Renewal,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,09-12-2023,09-01-2024,Metro-B,5,2.406623737258435,31
INV115381,CUST13981,SVC15980,AGT6131,16-07-2023,Paid,Renewal,Debit Card,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,5898.82,0.0,13-07-2023,12-08-2023,Circle-East,200,176.4006881253426,30
INV115382,CUST13982,SVC15981,AGT6132,21-01-2023,Paid,New Connection,UPI,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,20-01-2023,17-02-2023,Circle-East,5,0.6780568340515725,28
INV115383,CUST13983,SVC15982,AGT6133,09-01-2023,Paid,New Connection,UPI,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,5898.82,0.0,07-01-2023,08-03-2023,Circle-West,200,18.398990985491803,60
INV115384,CUST13984,SVC15983,AGT6134,12-01-2023,Paid,Renewal,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,10-01-2023,09-02-2023,Metro-A,75,44.72822046222007,30
INV115385,CUST13985,SVC15984,AGT6135,07-01-2023,Paid,Recharge,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,04-01-2023,03-02-2023,Metro-A,50,24.9532056063794,30
INV115386,CUST13986,SVC15985,AGT6136,13-05-2024,Pending,New Connection,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,235.41,235.41,12-05-2024,12-05-2025,Rural-Zone,5,1.6611388279762247,365
INV115387,CUST13987,SVC15986,AGT6137,07-03-2023,Paid,New Connection,Debit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,03-03-2023,02-05-2023,Circle-West,30,3.8738774811523324,60
INV115388,CUST13988,SVC15987,AGT6138,07-11-2024,Paid,Recharge,UPI,Business Pro,Postpaid,2999,539.8199999999999,3538.8199999999997,3538.8199999999997,3538.8199999999997,0.0,05-11-2024,05-12-2024,Circle-North,100,3.1530135233729606,30
INV115389,CUST13989,SVC15988,AGT6139,16-02-2023,Paid,Renewal,Credit Card,Corporate Max,Enterprise,12999,2339.8199999999997,15338.82,15338.82,15338.82,0.0,13-02-2023,14-05-2023,Metro-B,1000,226.0079171630075,90
INV115390,CUST13990,SVC15989,AGT6140,12-11-2023,Paid,New Connection,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,10-11-2023,08-12-2023,Metro-A,500,434.95430501937034,28
INV115391,CUST13991,SVC15990,AGT6141,22-06-2024,Paid,Recharge,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,21-06-2024,22-07-2024,Rural-Zone,40,39.11059272981477,31
INV115392,CUST13992,SVC15991,AGT6142,18-12-2023,Paid,Renewal,Debit Card,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,5898.82,0.0,17-12-2023,16-01-2024,Metro-A,200,185.36453614312305,30
INV115393,CUST13993,SVC15992,AGT6143,22-11-2024,Pending,New Connection,Cash,Youth Special,Prepaid,599,107.82,706.8199999999999,706.8199999999999,0.0,706.8199999999999,21-11-2024,21-12-2024,Metro-A,10,0.591408173380884,30
INV115394,CUST13994,SVC15993,AGT6144,08-03-2023,Paid,Renewal,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,07-03-2023,05-06-2023,Circle-South,50,41.94298034639698,90
INV115395,CUST13995,SVC15994,AGT6145,24-06-2024,Paid,Renewal,Auto Debit,Corporate Max,Enterprise,12999,2339.8199999999997,15338.82,15338.82,15338.82,0.0,22-06-2024,21-08-2024,Circle-South,1000,205.87162010818437,60
INV115396,CUST13996,SVC15995,AGT6146,01-12-2024,Pending,Renewal,Debit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,30-11-2024,30-12-2024,Rural-Zone,25,21.28721547163974,30
INV115397,CUST13997,SVC15996,AGT6147,16-01-2024,Paid,New Connection,Cash,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,5898.82,0.0,15-01-2024,14-02-2024,Circle-South,200,28.364042043810578,30
INV115398,CUST13998,SVC15997,AGT6148,11-12-2024,Pending,Renewal,Auto Debit,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,0.0,5898.82,08-12-2024,08-03-2025,Metro-B,200,62.682082189945795,90
INV115399,CUST13999,SVC15998,AGT6149,14-02-2024,Paid,Recharge,Cash,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,5898.82,0.0,13-02-2024,15-03-2024,Metro-A,200,144.3542610184591,31
INV115400,CUST14000,SVC15999,AGT6150,04-04-2023,Paid,New Connection,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,01-04-2023,31-05-2023,Metro-A,75,28.891656465323358,60
INV115401,CUST14001,SVC16000,AGT6151,09-02-2023,Paid,Recharge,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,06-02-2023,06-02-2024,Rural-Zone,40,9.771975717868319,365
INV115402,CUST14002,SVC16001,AGT6152,02-11-2024,Paid,Renewal,Debit Card,Corporate Elite,Postpaid,3999,719.8199999999999,4718.82,4718.82,4718.82,0.0,30-10-2024,27-11-2024,Circle-South,150,95.83234191737998,28
INV115403,CUST14003,SVC16002,AGT6153,09-12-2023,Paid,Renewal,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,06-12-2023,05-12-2024,Rural-Zone,750,391.59848751034747,365
INV115404,CUST14004,SVC16003,AGT6154,05-10-2023,Pending,Renewal,UPI,Smart Connect,Prepaid,699,125.82,824.8199999999999,824.8199999999999,0.0,824.8199999999999,02-10-2023,30-10-2023,Circle-South,15,6.508291404483839,28
INV115405,CUST14005,SVC16004,AGT6155,25-08-2023,Paid,New Connection,Debit Card,Business Pro,Postpaid,2999,539.8199999999999,3538.8199999999997,3538.8199999999997,3538.8199999999997,0.0,23-08-2023,20-09-2023,Circle-North,100,96.25927115813313,28
INV115406,CUST14006,SVC16005,AGT6156,04-07-2023,Paid,New Connection,UPI,Corporate Elite,Postpaid,3999,719.8199999999999,4718.82,4718.82,4718.82,0.0,30-06-2023,29-08-2023,Metro-B,150,69.22358772723311,60
INV115407,CUST14007,SVC16006,AGT6157,09-02-2024,Paid,Recharge,Credit Card,Corporate Elite,Postpaid,3999,719.8199999999999,4718.82,4718.82,4718.82,0.0,07-02-2024,07-04-2024,Metro-A,150,95.16497670553267,60
INV115408,CUST14008,SVC16007,AGT6158,05-12-2024,Paid,New Connection,Debit Card,Youth Special,Prepaid,599,107.82,706.8199999999999,706.8199999999999,706.8199999999999,0.0,01-12-2024,30-01-2025,Circle-West,10,6.587855815270004,60
INV115409,CUST14009,SVC16008,AGT6159,11-12-2024,Paid,Renewal,Auto Debit,Smart Connect,Prepaid,699,125.82,824.8199999999999,824.8199999999999,824.8199999999999,0.0,10-12-2024,07-01-2025,Circle-South,15,10.153036307790964,28
INV115410,CUST14010,SVC16009,AGT6160,12-11-2023,Pending,Renewal,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,589.41,589.41,11-11-2023,11-12-2023,Metro-A,25,11.648431805521653,30
INV115411,CUST14011,SVC16010,AGT6161,05-08-2023,Paid,Recharge,Cash,Corporate Max,Enterprise,12999,2339.8199999999997,15338.82,15338.82,15338.82,0.0,02-08-2023,30-08-2023,Metro-A,1000,706.9918130316564,28
INV115412,CUST14012,SVC16011,AGT6162,24-07-2023,Paid,Renewal,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,21-07-2023,19-10-2023,Circle-East,75,55.60693283722063,90
INV115413,CUST14013,SVC16012,AGT6163,30-01-2024,Pending,Recharge,Credit Card,Youth Special,Prepaid,599,107.82,706.8199999999999,706.8199999999999,0.0,706.8199999999999,28-01-2024,27-02-2024,Metro-B,10,6.4788710728072925,30
INV115414,CUST14014,SVC16013,AGT6164,29-01-2023,Pending,Renewal,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,1179.41,1179.41,28-01-2023,27-02-2023,Circle-North,50,48.670084850478695,30
INV115415,CUST14015,SVC16014,AGT6165,11-06-2024,Paid,New Connection,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,09-06-2024,07-09-2024,Circle-South,500,86.13467429176019,90
INV115416,CUST14016,SVC16015,AGT6166,14-03-2024,Paid,Renewal,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,12-03-2024,12-03-2025,Metro-B,500,250.15436287152815,365
INV115417,CUST14017,SVC16016,AGT6167,04-06-2024,Pending,New Connection,Debit Card,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,0.0,5898.82,03-06-2024,04-07-2024,Circle-West,200,171.93093880850785,31
INV115418,CUST14018,SVC16017,AGT6168,23-04-2023,Paid,New Connection,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,20-04-2023,19-07-2023,Circle-East,40,19.814462273831847,90
INV115419,CUST14019,SVC16018,AGT6169,14-04-2024,Pending,Renewal,Auto Debit,Corporate Max,Enterprise,12999,2339.8199999999997,15338.82,15338.82,0.0,15338.82,13-04-2024,12-06-2024,Circle-North,1000,67.09837969207244,60
INV115420,CUST14020,SVC16019,AGT6170,06-05-2024,Paid,Recharge,Credit Card,Smart Connect,Prepaid,699,125.82,824.8199999999999,824.8199999999999,824.8199999999999,0.0,05-05-2024,04-07-2024,Metro-A,15,7.615660081233701,60
INV115421,CUST14021,SVC16020,AGT6171,29-10-2024,Paid,Recharge,Cash,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,5898.82,0.0,28-10-2024,28-11-2024,Circle-West,200,91.87507994954404,31
INV115422,CUST14022,SVC16021,AGT6172,30-06-2023,Paid,Renewal,Credit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,26-06-2023,24-07-2023,Metro-A,5,2.286940024867297,28
INV115423,CUST14023,SVC16022,AGT6173,07-07-2024,Pending,Renewal,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,03-07-2024,03-08-2024,Metro-B,5,4.484608434045975,31
INV115424,CUST14024,SVC16023,AGT6174,11-02-2024,Pending,New Connection,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,08-02-2024,07-02-2025,Rural-Zone,75,34.24771533856729,365
INV115425,CUST14025,SVC16024,AGT6175,19-03-2024,Paid,New Connection,Auto Debit,Smart Connect,Prepaid,699,125.82,824.8199999999999,824.8199999999999,824.8199999999999,0.0,18-03-2024,16-06-2024,Metro-A,15,6.8333811974679,90
INV115426,CUST14026,SVC16025,AGT6176,22-07-2024,Paid,Renewal,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,18-07-2024,18-08-2024,Metro-B,75,67.96203349264054,31
INV115427,CUST14027,SVC16026,AGT6177,30-03-2024,Pending,Renewal,Debit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,589.41,589.41,26-03-2024,23-04-2024,Rural-Zone,25,0.24758845401133545,28
INV115428,CUST14028,SVC16027,AGT6178,03-09-2024,Paid,Recharge,Credit Card,Smart Connect,Prepaid,699,125.82,824.8199999999999,824.8199999999999,824.8199999999999,0.0,30-08-2024,30-09-2024,Rural-Zone,15,14.1002903017539,31
INV115429,CUST14029,SVC16028,AGT6179,13-04-2024,Pending,Renewal,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,4719.41,4719.41,11-04-2024,10-07-2024,Circle-South,500,489.0978977438405,90
INV115430,CUST14030,SVC16029,AGT6180,27-09-2024,Paid,Recharge,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,24-09-2024,25-10-2024,Metro-B,25,22.71389572505165,31
INV115431,CUST14031,SVC16030,AGT6181,03-03-2023,Pending,Renewal,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,27-02-2023,27-02-2024,Circle-South,5,0.6663723834655894,365
INV115432,CUST14032,SVC16031,AGT6182,16-05-2023,Paid,Renewal,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,15-05-2023,13-08-2023,Circle-West,750,481.25085202008154,90
INV115433,CUST14033,SVC16032,AGT6183,31-01-2023,Paid,New Connection,Debit Card,Corporate Elite,Postpaid,3999,719.8199999999999,4718.82,4718.82,4718.82,0.0,29-01-2023,01-03-2023,Circle-East,150,47.624218985181614,31
INV115434,CUST14034,SVC16033,AGT6184,22-04-2023,Paid,New Connection,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,19-04-2023,20-05-2023,Circle-West,750,41.46121658110702,31
INV115435,CUST14035,SVC16034,AGT6185,12-11-2023,Paid,New Connection,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,08-11-2023,06-02-2024,Circle-South,750,7.646261808949367,90
INV115436,CUST14036,SVC16035,AGT6186,12-11-2023,Paid,Renewal,Credit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,10-11-2023,08-12-2023,Circle-North,40,0.018461615837024326,28
INV115437,CUST14037,SVC16036,AGT6187,18-05-2024,Pending,Recharge,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,17-05-2024,17-06-2024,Metro-A,75,64.96183078206865,31
INV115438,CUST14038,SVC16037,AGT6188,12-08-2023,Pending,Recharge,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,08-08-2023,05-09-2023,Circle-North,500,342.72933108818586,28
INV115439,CUST14039,SVC16038,AGT6189,24-04-2024,Paid,Recharge,UPI,Corporate Max,Enterprise,12999,2339.8199999999997,15338.82,15338.82,15338.82,0.0,21-04-2024,20-07-2024,Circle-North,1000,670.4292411452782,90
INV115440,CUST14040,SVC16039,AGT6190,21-06-2024,Paid,Recharge,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,17-06-2024,15-07-2024,Metro-A,50,2.9831714908304106,28
INV115441,CUST14041,SVC16040,AGT6191,08-02-2024,Paid,Renewal,Credit Card,Smart Connect,Prepaid,699,125.82,824.8199999999999,824.8199999999999,824.8199999999999,0.0,04-02-2024,04-05-2024,Metro-A,15,11.805900564866738,90
INV115442,CUST14042,SVC16041,AGT6192,17-09-2024,Paid,New Connection,Auto Debit,Smart Connect,Prepaid,699,125.82,824.8199999999999,824.8199999999999,824.8199999999999,0.0,16-09-2024,15-12-2024,Circle-North,15,5.884171155661867,90
INV115443,CUST14043,SVC16042,AGT6193,09-03-2024,Paid,Recharge,UPI,Corporate Elite,Postpaid,3999,719.8199999999999,4718.82,4718.82,4718.82,0.0,08-03-2024,06-06-2024,Metro-B,150,147.60496815049706,90
INV115444,CUST14044,SVC16043,AGT6194,22-12-2023,Paid,Renewal,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,21-12-2023,19-02-2024,Circle-South,30,26.819091359216166,60
INV115445,CUST14045,SVC16044,AGT6195,03-03-2024,Paid,New Connection,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,01-03-2024,30-04-2024,Circle-South,750,286.7544113100894,60
INV115446,CUST14046,SVC16045,AGT6196,12-01-2023,Paid,Renewal,Auto Debit,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,08-01-2023,08-01-2024,Circle-East,75,53.09129269873748,365
INV115447,CUST14047,SVC16046,AGT6197,04-03-2024,Paid,Recharge,Credit Card,Business Pro,Postpaid,2999,539.8199999999999,3538.8199999999997,3538.8199999999997,3538.8199999999997,0.0,29-02-2024,29-04-2024,Circle-East,100,84.62756481850265,60
INV115448,CUST14048,SVC16047,AGT6198,18-02-2024,Pending,Renewal,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,5899.41,5899.41,15-02-2024,17-03-2024,Circle-South,750,41.01524456129588,31
INV115449,CUST14049,SVC16048,AGT6199,05-07-2023,Paid,New Connection,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,03-07-2023,31-07-2023,Rural-Zone,25,5.2861229708418165,28
INV115450,CUST14050,SVC16049,AGT6200,08-06-2023,Paid,New Connection,UPI,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,05-06-2023,03-07-2023,Metro-B,25,21.152561689206625,28
INV115451,CUST14051,SVC16050,AGT6201,17-05-2023,Paid,New Connection,Cash,Corporate Max,Enterprise,12999,2339.8199999999997,15338.82,15338.82,15338.82,0.0,16-05-2023,14-08-2023,Metro-A,1000,358.98478013325706,90
INV115452,CUST14052,SVC16051,AGT6202,24-01-2024,Paid,Renewal,Auto Debit,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,5898.82,0.0,22-01-2024,22-03-2024,Metro-B,200,13.328337313908523,60
INV115453,CUST14053,SVC16052,AGT6203,06-07-2023,Paid,New Connection,Debit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,04-07-2023,01-08-2023,Circle-North,25,23.143544211911962,28
INV115454,CUST14054,SVC16053,AGT6204,25-01-2023,Paid,New Connection,Auto Debit,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,5898.82,0.0,21-01-2023,21-04-2023,Metro-A,200,72.36151715547703,90
INV115455,CUST14055,SVC16054,AGT6205,30-07-2024,Paid,Renewal,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,27-07-2024,27-07-2025,Metro-B,25,14.541617348047122,365
INV115456,CUST14056,SVC16055,AGT6206,06-03-2023,Paid,New Connection,UPI,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,02-03-2023,01-04-2023,Metro-A,25,5.56960544346084,30
