Invoice_number,Customer_id,Service_id,Agent_id,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Zone_area,Data_bought,Data_used,Billing_cycle,No_of_valid_days,Billing_date_year,Billing_date_month,Billing_date_day,Plan_start_date_year,Plan_start_date_month,Plan_start_date_day,Plan_end_date_year,Plan_end_date_month,Plan_end_date_day,Revenue_Leakage_Pred,Anomaly_Type_Pred
INV101384,CUST006045,SVC7317,AGT108,Pending,New Connection,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Metro-B,10,1.45,28,28,2025,1,14,2025,1,10,2025,2,7,Yes,No Anomaly
INV105393,CUST006622,SVC4043,AGT105,Pending,Plan Change,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Circle-West,30,17.99,31,31,2025,3,11,2025,3,7,2025,4,7,Yes,No Anomaly
INV108385,CUST002547,SVC1075,AGT114,Paid,New Connection,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-East,150,71.28,30,31,2024,6,30,2024,6,26,2024,7,26,Yes,No Anomaly
INV108083,CUST004376,SVC7726,AGT010,Partial,New Connection,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,1522.78,1426.04,Rural-Zone,75,29.14,31,31,2025,7,9,2025,7,7,2025,8,7,Yes,Usage Mismatch
INV106000,CUST007793,SVC8137,AGT129,Paid,New Connection,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-South,40,18.47,31,31,2023,9,16,2023,9,12,2023,10,13,Yes,No Anomaly
INV102300,CUST002977,SVC4802,AGT004,Pending,Plan Change,Cash,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Circle-South,15,13.15,30,30,2025,5,10,2025,5,7,2025,6,6,Yes,Billing Error
INV106375,CUST000097,SVC8027,AGT121,Paid,Renewal,UPI,Corporate Elite,Postpaid,3999,719.82,4718.82,6048.11,6048.11,0.0,Metro-A,150,136.43,30,30,2024,6,29,2024,6,26,2024,7,26,Yes,No Anomaly
INV101226,CUST005731,SVC5225,AGT146,Pending,Renewal,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Metro-A,25,18.7,28,28,2024,8,24,2024,8,20,2024,9,17,Yes,Rate Error
INV100970,CUST006350,SVC3460,AGT007,Paid,Bill Payment,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Circle-South,30,14.31,28,28,2023,10,8,2023,10,3,2023,10,31,Yes,No Anomaly
INV106178,CUST002470,SVC5181,AGT109,Paid,New Connection,Net Banking,Smart Connect,Prepaid,699,125.82,824.82,739.27,739.27,0.0,Circle-East,15,1.29,28,28,2024,7,30,2024,7,28,2024,8,25,Yes,Usage Mismatch
INV105755,CUST000159,SVC6323,AGT134,Pending,Renewal,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-North,500,181.61,31,31,2024,1,14,2024,1,13,2024,2,13,Yes,No Anomaly
INV108151,CUST000041,SVC2575,AGT134,Partial,Plan Change,UPI,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,3744.64,974.18,Rural-Zone,150,25.73,28,28,2025,6,13,2025,6,9,2025,7,7,Yes,No Anomaly
INV105123,CUST004532,SVC9117,AGT141,Pending,Recharge,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Circle-South,30,8.88,28,28,2025,5,26,2025,5,21,2025,6,18,Yes,No Anomaly
INV108012,CUST004922,SVC7247,AGT137,Partial,New Connection,Net Banking,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,704.26,1064.56,Circle-South,30,27.48,28,28,2023,10,3,2023,9,28,2023,10,26,Yes,No Anomaly
INV104513,CUST006712,SVC9449,AGT108,Paid,Renewal,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Circle-East,100,28.79,30,30,2025,4,4,2025,3,31,2025,4,30,Yes,No Anomaly
INV105254,CUST000374,SVC3763,AGT059,Pending,Renewal,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Rural-Zone,10,5.87,28,28,2025,7,4,2025,6,29,2025,7,27,Yes,No Anomaly
INV100053,CUST005098,SVC9751,AGT007,Pending,Recharge,Wallet,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Circle-East,750,655.17,31,31,2024,10,4,2024,10,2,2024,11,2,Yes,No Anomaly
INV106581,CUST003625,SVC6230,AGT001,Paid,Renewal,Debit Card,Business Basic,Enterprise,4999,899.82,5898.82,4405.17,4405.17,0.0,Metro-A,200,178.46,28,28,2024,4,11,2024,4,9,2024,5,7,Yes,No Anomaly
INV103357,CUST001811,SVC6628,AGT008,Pending,Plan Change,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Circle-South,750,259.36,30,30,2024,3,10,2024,3,8,2024,4,7,Yes,No Anomaly
INV106767,CUST004495,SVC5476,AGT129,Paid,Recharge,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,3255.99,3255.99,0.0,Metro-B,75,4.64,30,30,2024,2,6,2024,2,5,2024,3,6,Yes,Usage Mismatch
INV100124,CUST006185,SVC9394,AGT030,Pending,Renewal,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Metro-A,10,2.6,31,31,2024,5,16,2024,5,12,2024,6,12,Yes,No Anomaly
INV106898,CUST001842,SVC3787,AGT040,Paid,Renewal,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,618.39,-147.57,Circle-East,5,0.1,28,28,2024,5,11,2024,5,8,2024,6,5,Yes,No Anomaly
INV106318,CUST004055,SVC9421,AGT086,Paid,Bill Payment,Net Banking,Smart Connect,Prepaid,699,125.82,824.82,703.45,703.45,0.0,Circle-East,15,7.3,31,31,2025,5,22,2025,5,19,2025,6,19,Yes,No Anomaly
INV104487,CUST000650,SVC8217,AGT097,Pending,Recharge,Credit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Rural-Zone,5,0.92,28,28,2025,2,22,2025,2,21,2025,3,21,Yes,No Anomaly
INV108476,CUST002405,SVC2477,AGT094,Paid,Plan Change,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-South,50,30.94,30,44,2025,3,7,2025,3,2,2025,4,1,Yes,No Anomaly
INV106815,CUST006586,SVC2830,AGT012,Paid,Renewal,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,1188.86,-364.04,Circle-South,15,8.65,31,31,2025,7,29,2025,7,26,2025,8,26,Yes,No Anomaly
INV104311,CUST001247,SVC2550,AGT131,Pending,New Connection,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Circle-North,200,58.63,30,30,2024,10,25,2024,10,23,2024,11,22,Yes,No Anomaly
INV105402,CUST003647,SVC8782,AGT018,Paid,Recharge,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-South,750,277.06,30,30,2024,8,20,2024,8,16,2024,9,15,Yes,No Anomaly
INV100418,CUST004422,SVC8734,AGT039,Pending,Renewal,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Metro-B,500,258.15,30,30,2023,9,25,2023,9,20,2023,10,20,Yes,Billing Error
INV103533,CUST006077,SVC8495,AGT094,Pending,Renewal,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Metro-B,500,59.81,28,28,2024,6,7,2024,6,4,2024,7,2,Yes,No Anomaly
INV102897,CUST004864,SVC3560,AGT096,Pending,Renewal,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Metro-A,30,2.03,28,28,2024,6,27,2024,6,23,2024,7,21,Yes,No Anomaly
INV106657,CUST001973,SVC7926,AGT143,Paid,Bill Payment,Net Banking,Smart Connect,Prepaid,699,125.82,824.82,533.87,533.87,0.0,Circle-North,15,9.91,28,28,2023,9,14,2023,9,10,2023,10,8,Yes,Billing Error
INV109383,CUST006014,SVC3749,AGT137,Paid,Plan Change,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-East,50,87.89,31,31,2024,12,26,2024,12,25,2025,1,25,Yes,No Anomaly
INV108950,CUST005010,SVC5863,AGT063,Paid,Renewal,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-East,10,24.57,31,31,2024,8,22,2024,8,18,2024,9,18,Yes,Billing Error
INV104935,CUST007705,SVC4442,AGT039,Paid,Bill Payment,Wallet,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Circle-South,15,2.71,31,31,2025,7,4,2025,6,29,2025,7,30,Yes,No Anomaly
INV101480,CUST001465,SVC9748,AGT032,Pending,Recharge,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Rural-Zone,200,155.29,30,30,2023,9,2,2023,9,1,2023,10,1,Yes,No Anomaly
INV105899,CUST000049,SVC9338,AGT138,Pending,Plan Change,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Rural-Zone,500,127.04,30,30,2024,7,3,2024,7,2,2024,8,1,Yes,No Anomaly
INV104251,CUST000420,SVC7012,AGT106,Paid,Plan Change,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Rural-Zone,1000,356.7,30,30,2024,5,15,2024,5,13,2024,6,12,Yes,No Anomaly
INV102690,CUST004230,SVC8104,AGT111,Pending,Recharge,Wallet,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Circle-East,15,9.5,28,28,2024,1,5,2024,1,2,2024,1,30,Yes,Billing Error
INV101969,CUST003807,SVC1340,AGT043,Pending,New Connection,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Circle-North,40,0.45,31,31,2025,4,25,2025,4,20,2025,5,21,Yes,No Anomaly
INV103192,CUST003016,SVC3001,AGT033,Pending,Renewal,Cash,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-East,100,70.74,28,28,2024,9,22,2024,9,18,2024,10,16,Yes,No Anomaly
INV106618,CUST004885,SVC4256,AGT001,Paid,Bill Payment,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2361.48,2361.48,0.0,Rural-Zone,75,0.1,28,28,2024,11,8,2024,11,4,2024,12,2,Yes,Rate Error
INV104909,CUST000973,SVC2429,AGT138,Paid,Renewal,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-North,50,35.0,28,28,2023,11,29,2023,11,27,2023,12,25,Yes,No Anomaly
INV108226,CUST006814,SVC2316,AGT073,Paid,Plan Change,Credit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Metro-B,150,114.37,28,34,2023,9,11,2023,9,8,2023,10,6,Yes,Billing Error
INV108392,CUST002603,SVC5309,AGT039,Paid,Plan Change,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Metro-B,500,40.55,28,43,2024,3,22,2024,3,17,2024,4,14,Yes,No Anomaly
INV100901,CUST005307,SVC9379,AGT042,Pending,Recharge,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Metro-B,1000,535.46,31,31,2024,1,5,2024,1,3,2024,2,3,Yes,No Anomaly
INV105593,CUST005934,SVC9172,AGT075,Pending,Bill Payment,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Circle-North,40,12.47,30,30,2024,9,12,2024,9,11,2024,10,11,Yes,Usage Mismatch
INV103667,CUST003548,SVC8672,AGT138,Paid,Recharge,Cash,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Metro-B,150,16.09,28,28,2024,3,28,2024,3,23,2024,4,20,Yes,No Anomaly
INV102342,CUST007612,SVC3647,AGT088,Paid,Recharge,Cash,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-South,1000,785.38,28,28,2024,3,3,2024,2,29,2024,3,28,Yes,No Anomaly
INV103065,CUST007104,SVC8394,AGT080,Pending,Renewal,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Rural-Zone,1000,305.23,31,31,2025,8,16,2025,8,14,2025,9,14,Yes,Billing Error
INV109352,CUST007331,SVC4084,AGT034,Paid,Plan Change,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Rural-Zone,200,272.51,28,28,2025,5,10,2025,5,5,2025,6,2,Yes,No Anomaly
INV107440,CUST007383,SVC7997,AGT069,Partial,New Connection,Cash,Basic Starter,Prepaid,399,71.82,470.82,470.82,204.17,266.65,Metro-B,5,0.87,31,31,2024,12,21,2024,12,17,2025,1,17,Yes,No Anomaly
INV108615,CUST000985,SVC4921,AGT148,Paid,New Connection,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Circle-East,500,409.79,31,42,2024,1,16,2024,1,12,2024,2,12,Yes,Usage Mismatch
INV106000,CUST001452,SVC4295,AGT083,Paid,Recharge,Debit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Metro-A,15,2.19,30,30,2024,10,10,2024,10,6,2024,11,5,Yes,No Anomaly
INV101947,CUST007965,SVC8983,AGT113,Paid,Renewal,Credit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-South,40,24.57,30,30,2024,10,29,2024,10,27,2024,11,26,Yes,Usage Mismatch
INV108631,CUST000226,SVC8580,AGT030,Paid,Recharge,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Metro-B,500,291.54,31,39,2025,2,22,2025,2,21,2025,3,24,Yes,No Anomaly
INV104984,CUST005769,SVC4007,AGT130,Pending,Renewal,Credit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Circle-West,10,2.09,28,28,2025,8,10,2025,8,9,2025,9,6,Yes,Usage Mismatch
INV109202,CUST006727,SVC9003,AGT146,Paid,Renewal,Net Banking,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Metro-A,30,44.35,31,31,2023,9,15,2023,9,10,2023,10,11,Yes,No Anomaly
INV101748,CUST000371,SVC7908,AGT073,Paid,Bill Payment,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-South,40,11.13,31,31,2024,9,6,2024,9,2,2024,10,3,Yes,Usage Mismatch
INV109084,CUST002439,SVC5712,AGT030,Paid,New Connection,Net Banking,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Metro-A,150,253.54,28,28,2024,12,2,2024,12,1,2024,12,29,Yes,Rate Error
INV106000,CUST006658,SVC4759,AGT049,Paid,New Connection,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-North,50,31.88,31,31,2024,9,18,2024,9,17,2024,10,18,Yes,No Anomaly
INV106547,CUST003931,SVC2427,AGT010,Paid,Bill Payment,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,7126.06,7126.06,0.0,Metro-B,500,400.22,30,30,2025,1,21,2025,1,19,2025,2,18,Yes,No Anomaly
INV108030,CUST004251,SVC8541,AGT026,Partial,Plan Change,Auto Debit,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,1113.9,1834.92,Circle-South,75,42.98,30,30,2025,5,4,2025,4,30,2025,5,30,Yes,No Anomaly
INV103772,CUST001873,SVC7427,AGT078,Pending,Recharge,Debit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Circle-East,200,73.14,30,30,2025,4,21,2025,4,17,2025,5,17,Yes,No Anomaly
INV107702,CUST004888,SVC8873,AGT090,Partial,Plan Change,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,935.69,1423.13,Rural-Zone,50,3.16,28,28,2025,4,17,2025,4,13,2025,5,11,Yes,No Anomaly
INV103356,CUST001087,SVC4235,AGT145,Paid,Renewal,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-South,750,310.92,28,28,2024,8,24,2024,8,21,2024,9,18,Yes,No Anomaly
INV103397,CUST001193,SVC5104,AGT117,Paid,Renewal,UPI,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Circle-North,25,9.94,28,28,2023,12,25,2023,12,20,2024,1,17,Yes,Usage Mismatch
INV102596,CUST005432,SVC8548,AGT122,Paid,Renewal,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-South,40,1.11,28,28,2025,5,14,2025,5,12,2025,6,9,Yes,No Anomaly
INV102775,CUST006985,SVC5897,AGT147,Pending,New Connection,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-East,1000,878.92,31,31,2025,4,26,2025,4,24,2025,5,25,Yes,No Anomaly
INV108311,CUST000855,SVC8031,AGT014,Paid,Plan Change,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Metro-B,150,79.49,30,40,2023,10,13,2023,10,11,2023,11,10,Yes,No Anomaly
INV100779,CUST001728,SVC9270,AGT082,Pending,Renewal,Cash,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Circle-North,5,4.17,30,30,2024,6,3,2024,5,29,2024,6,28,Yes,Usage Mismatch
INV104537,CUST007276,SVC9273,AGT078,Pending,Bill Payment,Net Banking,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Circle-North,25,19.45,31,31,2023,9,25,2023,9,22,2023,10,23,Yes,Usage Mismatch
INV107639,CUST004687,SVC6584,AGT148,Partial,Plan Change,Auto Debit,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,1545.33,1993.49,Circle-South,100,54.35,30,30,2024,11,6,2024,11,4,2024,12,4,Yes,No Anomaly
INV100359,CUST003553,SVC8035,AGT104,Paid,Recharge,Net Banking,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Circle-South,75,9.22,30,30,2024,1,29,2024,1,25,2024,2,24,Yes,No Anomaly
INV104616,CUST001325,SVC9410,AGT072,Paid,Renewal,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-East,40,17.98,30,30,2024,8,18,2024,8,17,2024,9,16,Yes,No Anomaly
INV106943,CUST007244,SVC1597,AGT018,Paid,Bill Payment,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,11810.5,-2371.68,Circle-East,500,80.06,30,30,2024,3,17,2024,3,15,2024,4,14,Yes,Billing Error
INV106000,CUST006831,SVC5713,AGT100,Paid,New Connection,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-North,40,23.87,31,31,2025,7,19,2025,7,18,2025,8,18,Yes,No Anomaly
INV108751,CUST000466,SVC5731,AGT004,Paid,Recharge,Wallet,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Circle-North,30,4.0,30,25,2025,2,25,2025,2,21,2025,3,23,Yes,No Anomaly
INV100753,CUST000905,SVC1982,AGT096,Pending,Renewal,Cash,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-East,1000,937.61,30,30,2024,3,20,2024,3,17,2024,4,16,Yes,No Anomaly
INV103314,CUST000046,SVC5471,AGT135,Paid,Bill Payment,Net Banking,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Circle-North,15,8.56,28,28,2025,6,6,2025,6,2,2025,6,30,Yes,No Anomaly
INV106084,CUST003741,SVC7584,AGT011,Paid,Renewal,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1370.88,1370.88,0.0,Circle-West,25,12.83,31,31,2024,10,17,2024,10,13,2024,11,13,Yes,Billing Error
INV102795,CUST003297,SVC1607,AGT032,Pending,Recharge,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Metro-B,500,339.1,28,28,2025,1,26,2025,1,23,2025,2,20,Yes,No Anomaly
INV103175,CUST005911,SVC1033,AGT125,Pending,Bill Payment,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Metro-A,75,5.2,28,28,2024,5,16,2024,5,15,2024,6,12,Yes,No Anomaly
INV109185,CUST001983,SVC1319,AGT078,Paid,Bill Payment,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Rural-Zone,750,1864.37,30,30,2024,1,5,2024,1,3,2024,2,2,Yes,No Anomaly
INV102004,CUST007812,SVC9340,AGT050,Pending,Bill Payment,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Circle-East,40,10.48,31,31,2023,8,31,2023,8,28,2023,9,28,Yes,No Anomaly
INV101617,CUST003036,SVC8397,AGT005,Paid,Bill Payment,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Metro-A,30,2.92,31,31,2023,9,23,2023,9,22,2023,10,23,Yes,No Anomaly
INV108283,CUST001866,SVC9576,AGT070,Paid,New Connection,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Metro-A,30,20.05,30,29,2023,11,4,2023,11,1,2023,12,1,Yes,No Anomaly
INV106422,CUST004128,SVC3336,AGT090,Paid,Plan Change,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,896.44,896.44,0.0,Metro-B,10,8.49,30,30,2023,12,7,2023,12,4,2024,1,3,Yes,No Anomaly
INV101856,CUST002821,SVC3655,AGT058,Paid,Bill Payment,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Metro-B,500,43.15,30,30,2025,8,1,2025,7,28,2025,8,27,Yes,No Anomaly
INV109113,CUST006003,SVC5567,AGT044,Paid,New Connection,Net Banking,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Circle-West,15,30.94,30,30,2024,3,31,2024,3,30,2024,4,29,Yes,No Anomaly
INV105272,CUST007025,SVC4484,AGT099,Paid,Bill Payment,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Rural-Zone,1000,515.5,28,28,2024,9,9,2024,9,4,2024,10,2,Yes,No Anomaly
INV101738,CUST003775,SVC9856,AGT044,Pending,New Connection,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-South,500,24.22,30,30,2025,3,15,2025,3,13,2025,4,12,Yes,No Anomaly
INV100551,CUST003764,SVC7350,AGT134,Paid,New Connection,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Circle-North,75,51.63,31,31,2025,7,1,2025,6,29,2025,7,30,Yes,Usage Mismatch
INV103059,CUST003929,SVC8656,AGT027,Pending,New Connection,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Rural-Zone,750,121.52,28,28,2025,8,9,2025,8,8,2025,9,5,Yes,Rate Error
INV109103,CUST001588,SVC5833,AGT041,Paid,Renewal,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Metro-B,25,33.72,30,30,2024,12,27,2024,12,23,2025,1,22,Yes,Rate Error
INV104670,CUST002728,SVC2005,AGT126,Pending,Bill Payment,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Circle-West,75,47.19,31,31,2025,1,4,2025,1,2,2025,2,2,Yes,No Anomaly
INV107266,CUST002175,SVC9940,AGT020,Paid,New Connection,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,16807.08,-5008.26,Rural-Zone,750,28.88,31,31,2024,1,29,2024,1,28,2024,2,28,Yes,No Anomaly
INV100064,CUST005899,SVC7658,AGT126,Paid,Bill Payment,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Metro-B,1000,81.33,31,31,2025,6,4,2025,6,3,2025,7,4,Yes,Usage Mismatch
INV106707,CUST003115,SVC6262,AGT033,Paid,Recharge,Debit Card,Business Basic,Enterprise,4999,899.82,5898.82,7652.02,7652.02,0.0,Circle-East,200,9.72,28,28,2024,9,15,2024,9,11,2024,10,9,Yes,No Anomaly
INV100028,CUST005764,SVC5956,AGT136,Pending,New Connection,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Rural-Zone,30,23.76,28,28,2024,8,19,2024,8,17,2024,9,14,Yes,Billing Error
INV108039,CUST000735,SVC8265,AGT090,Partial,Plan Change,Cash,Data Booster,Prepaid,999,179.82,1178.82,1178.82,552.15,626.67,Rural-Zone,25,22.44,31,31,2025,8,8,2025,8,6,2025,9,6,Yes,Billing Error
INV101915,CUST003508,SVC5385,AGT019,Paid,New Connection,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Rural-Zone,40,13.99,30,30,2023,12,19,2023,12,17,2024,1,16,Yes,No Anomaly
INV102513,CUST005400,SVC4304,AGT128,Pending,Recharge,UPI,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-East,100,9.81,28,28,2025,3,30,2025,3,25,2025,4,22,Yes,No Anomaly
INV105071,CUST004624,SVC5734,AGT019,Pending,New Connection,Debit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Circle-South,25,3.75,30,30,2025,3,13,2025,3,8,2025,4,7,Yes,No Anomaly
INV108708,CUST005591,SVC6588,AGT079,Paid,Recharge,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Metro-B,5,0.28,30,29,2024,12,14,2024,12,13,2025,1,12,Yes,No Anomaly
INV107932,CUST002224,SVC1113,AGT076,Partial,Renewal,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1014.1,164.72,Circle-East,25,18.66,28,28,2025,5,6,2025,5,2,2025,5,30,Yes,Usage Mismatch
INV107723,CUST005415,SVC7098,AGT024,Partial,Recharge,Credit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,308.19,398.63,Circle-West,10,8.86,30,30,2024,12,3,2024,11,30,2024,12,30,Yes,Billing Error
INV106082,CUST002360,SVC3306,AGT127,Paid,Bill Payment,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,13475.42,13475.42,0.0,Circle-South,500,196.04,30,30,2025,5,19,2025,5,15,2025,6,14,Yes,No Anomaly
INV102685,CUST001440,SVC5657,AGT064,Pending,Bill Payment,Debit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Circle-South,200,154.27,31,31,2023,9,11,2023,9,7,2023,10,8,Yes,No Anomaly
INV103886,CUST003968,SVC2096,AGT016,Paid,Renewal,Debit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-East,1000,907.01,31,31,2024,11,28,2024,11,24,2024,12,25,Yes,Billing Error
